Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
00f2793f9fa538b14306f2d72c9a209140c1bd99c6d97c3f3cb6056cc1b8b8b2,2021-05,Bedfordshire Police,Bedfordshire Police,-0.515350,51.884138,On or near BRITAIN STREET,E01033837,Central Bedfordshire 029G,Investigation complete; no suspect identified
476bd62382dbc4548e40a04d8d6ace4c6a01f2242f837cdccf56a6cf45c4470e,2021-05,Bedfordshire Police,Bedfordshire Police,-0.581750,51.928952,On or near BIRCH'S CLOSE,E01017577,Central Bedfordshire 019A,Unable to prosecute suspect
6d69efed7a4af5cddbb5d668a34f364cc682be550b1a1b9eb9fbdf3bf538de4e,2021-05,Bedfordshire Police,Bedfordshire Police,-0.384052,51.877435,On or near PROCTOR WAY,E01015811,Luton 014G,Investigation complete; no suspect identified
7b999fc6303abdb650f0439264a4a9772acd1136585c2ce66b01c12a25e00031,2021-05,Bedfordshire Police,Bedfordshire Police,-0.455504,51.912069,On or near ARROW CLOSE,E01015772,Luton 003C,Unable to prosecute suspect
77b249e1ff15107acdd2e6aa5b47408adb674b496b6a68c52f582e8da3e30db8,2021-05,Bedfordshire Police,Bedfordshire Police,-0.654062,51.924118,On or near Supermarket,E01017609,Central Bedfordshire 021E,Investigation complete; no suspect identified
7baccfe5b0da721f8f94f61824fec0a99c7a9bd24e06f5dcb7fe85f2e530f1d7,2021-05,Bedfordshire Police,Bedfordshire Police,-0.453947,52.137814,On or near BOWER STREET,E01017467,Bedford 012B,Unable to prosecute suspect
f52fc3d8d88f989bb8947a3c6e82575b40fc675140f273705cd4438af34d492b,2021-05,Bedfordshire Police,Bedfordshire Police,-0.497205,51.874934,On or near NORFOLK ROAD,E01017594,Central Bedfordshire 030C,Action to be taken by another organisation
2fcdf50fcc3eed02831391d9b6de0f1def290f7b2778e5c88eec4a0ed3ad6a3d,2021-05,Bedfordshire Police,Bedfordshire Police,-0.423084,52.151918,On or near NEEDWOOD ROAD,E01017492,Bedford 007E,Unable to prosecute suspect
e975ab899a86083d345701ee6a95308336e6f5f0e2004a1ccca9555e622f3e9e,2021-05,Bedfordshire Police,Bedfordshire Police,-0.438897,51.874408,On or near Parking Area,E01015736,Luton 020E,Investigation complete; no suspect identified
0601128ace5fc683ab869382dea9f1e53fefc28515293e0138a94e838c2a63e2,2021-05,Bedfordshire Police,Bedfordshire Police,-0.448187,51.910920,On or near LAMORNA CLOSE,E01015764,Luton 006A,Investigation complete; no suspect identified
6fb0f632e0193730be371cc82aae9fc81da89f15755b31e44595ba03505715ae,2021-05,Bedfordshire Police,Bedfordshire Police,-0.433151,51.890948,On or near LEAGRAVE ROAD,E01015704,Luton 010C,Investigation complete; no suspect identified
9e6ecf351a98567f4b34ea9f3e0e5ee242fa5b39ba804d185b51190a99c7364a,2021-05,Bedfordshire Police,Bedfordshire Police,,,No location,,,Investigation complete; no suspect identified
e079390dd3287a8dbd5ec72165faca3dbf189df1bf2b5986828fc9ab6094a002,2021-05,Bedfordshire Police,Bedfordshire Police,-0.442613,51.889644,On or near DUNSTABLE CLOSE,E01015726,Luton 015B,Unable to prosecute suspect
f7e471c12bba5f2d16f30bd1f32db1503a4f69a0e9bbe2d7cd6058c663e82904,2021-05,Bedfordshire Police,Bedfordshire Police,-0.501636,52.107923,On or near Police Station,E01017514,Bedford 018B,Investigation complete; no suspect identified
4181dd05d94e52bcc721d8cd4543e0d7b514f67b3bf5c195d219deb4a3f1b64d,2021-05,Bedfordshire Police,Bedfordshire Police,-0.429545,51.886000,On or near BEECH ROAD,E01015725,Luton 017E,Investigation complete; no suspect identified
2dcb47ae4d51244c87ec121a02a76149be724714fe9d85336ab91a3fd4fdd820,2021-05,Bedfordshire Police,Bedfordshire Police,-0.421460,51.877862,On or near BUXTON ROAD,E01015795,Luton 021F,Further action is not in the public interest
59d922a4ff8ec2fea4339a0cc1a1b36369e7082e4a7227d9847bb7004ce7a707,2021-05,Bedfordshire Police,Bedfordshire Police,-0.240584,52.008051,On or near HITCHIN ROAD,E01033189,Central Bedfordshire 014F,Investigation complete; no suspect identified
eb214e46e12323b248af3ab81994bd5fa2d1224f1c6335e234715835527ad588,2021-05,Bedfordshire Police,Bedfordshire Police,-0.523867,52.099329,On or near POTTERS CROSS,E01017553,Bedford 020C,Unable to prosecute suspect
1930a9410ec01317012d0ed8e9d0ee34837f5917c10e0d75043015ddc96182f7,2021-05,Bedfordshire Police,Bedfordshire Police,-0.458233,51.911754,On or near FIVE SPRINGS,E01015801,Luton 002A,Unable to prosecute suspect
469e2368b55d7961e4608c355774c6968ba7be75d41023271d88c13a8d901a57,2021-05,Bedfordshire Police,Bedfordshire Police,-0.453655,51.893926,On or near CHESTER CLOSE,E01015711,Luton 011A,Investigation complete; no suspect identified
56c765930f513c55eab886821d44ead438cd410792cbc89a71854bd2c0868af7,2021-05,Bedfordshire Police,Bedfordshire Police,-0.383812,51.905594,On or near CROWLAND ROAD,E01015799,Luton 008C,Investigation complete; no suspect identified
e8f838c26ca4f6b93213776c6b05a413de7d1d34156526d4c32e840c16330218,2021-05,Bedfordshire Police,Bedfordshire Police,-0.417729,51.878208,On or near KING STREET,E01033803,Luton 023A,Unable to prosecute suspect
3342facec8da48c504868106d0d35b50b3170528519ffac5703fa8d81c007ce6,2021-05,Bedfordshire Police,Bedfordshire Police,-0.507103,51.888367,On or near BRAMLEY COURT,E01017584,Central Bedfordshire 027C,Investigation complete; no suspect identified
69b681982293138334ed8cb22c4fb366f11a1a7b026339c5d1965ec691b73020,2021-05,Bedfordshire Police,Bedfordshire Police,-0.484938,51.901895,On or near ROYDON CLOSE,E01015760,Luton 009E,Unable to prosecute suspect
1f584a46d8c8fe04a5e6932b6644a978acfb3ba66337fa3e8d9b1296bad032c0,2021-05,Bedfordshire Police,Bedfordshire Police,-0.439963,51.888099,On or near MEDINA ROAD,E01015726,Luton 015B,Investigation complete; no suspect identified
14b5a3f7b92e5d2932bc490f12c928342a6c8041265d6f64e2df1f4651e841c0,2021-05,Bedfordshire Police,Bedfordshire Police,-0.659123,51.920211,On or near ST ANDREW'S STREET,E01017608,Central Bedfordshire 021D,Investigation complete; no suspect identified
ac68ede4ee1c789c606c889e3cf98f9a8bfe0ba714fb06b3db023ac32fec77dd,2021-05,Bedfordshire Police,Bedfordshire Police,-0.493906,51.900625,On or near TOMLINSON AVENUE,E01015761,Luton 009F,Unable to prosecute suspect
dea7b3ed744751326be34d5c33c65ed08656402531343d90b3d3b1d51b5348d5,2021-05,Bedfordshire Police,Bedfordshire Police,-0.416447,51.872112,On or near ASHTON ROAD,E01033807,Luton 021H,Unable to prosecute suspect
801c38e22f25c20bc99b00b3dfa4b891c1b57ac4c566059a09e44080d99cc375,2021-05,Bedfordshire Police,Bedfordshire Police,-0.395409,51.895898,On or near STRONNELL CLOSE,E01015776,Luton 012C,Investigation complete; no suspect identified
4c3f3d0697db7e112e01037cc59693910908d0ff127dcb867dfd93d09115ceda,2021-05,Bedfordshire Police,Bedfordshire Police,-0.423148,51.882776,On or near Supermarket,E01015699,Luton 017B,Investigation complete; no suspect identified
040c14d4dc4ba1b204be22c1bb685bc61704b54c8c4ae4641427d84b345e3634,2021-05,Bedfordshire Police,Bedfordshire Police,-0.639920,51.910882,On or near ROUNDEL DRIVE,E01033191,Central Bedfordshire 024E,Unable to prosecute suspect
3c1d909f0b816a43fddc8b6c73301092527f0621198c61f382e3b0eb52bdc406,2021-05,Bedfordshire Police,Bedfordshire Police,-0.414197,51.879077,On or near Parking Area,E01033805,Luton 023C,Investigation complete; no suspect identified
9e591e674aeababe3b1d6f3fe682dff467417960cdc4ec16f8ecbb612d41280e,2021-05,Bedfordshire Police,Bedfordshire Police,-0.448456,51.890450,On or near BEVERLEY ROAD,E01015731,Luton 015C,Investigation complete; no suspect identified
3639687e165114c993e024eef89dfa6ed1906616ea90af53a7a7ba523023c09c,2021-05,Bedfordshire Police,Bedfordshire Police,-0.461951,51.890582,On or near THIRLSTONE ROAD,E01015715,Luton 011C,Unable to prosecute suspect
b97abcf7426662c85e8b83d6816e1548153a6da142f8e0ce93ff68dfe220f4c8,2021-05,Bedfordshire Police,Bedfordshire Police,-0.486948,52.110028,On or near WHITE BEAM CLOSE,E01017517,Bedford 018E,Unable to prosecute suspect
1bb1a20b5c4490d3e0928be0852b56f75a2a27c1c26a41973bc4c82c1d0b4898,2021-05,Bedfordshire Police,Bedfordshire Police,-0.490006,52.142256,On or near Sports/Recreation Area,E01017535,Bedford 013A,Investigation complete; no suspect identified
af4ca0e1dc7884e3668c99b1017f2908a8aa0a94d214a08111205275ffe3f9e8,2021-05,Bedfordshire Police,Bedfordshire Police,-0.379070,51.886278,On or near BARROWBY CLOSE,E01015721,Luton 014A,Unable to prosecute suspect
d0b3cc5cb0a8ddc66e1309ce8d92f3cac8425ca4dd71392b0c46f25fc73434bd,2021-05,Bedfordshire Police,Bedfordshire Police,-0.422474,51.892496,On or near POPPY CLOSE,E01015700,Luton 010A,Investigation complete; no suspect identified
b5d2a3ca9de12a6c30578d41630d9caebb9b36b3d28308e18b1ffa1d63cef406,2021-05,Bedfordshire Police,Bedfordshire Police,-0.433202,51.887802,On or near WESTBOURNE ROAD,E01015705,Luton 017D,Investigation complete; no suspect identified
84dcd09822a7e85e0d21a92c9d0a524dd1216c7282abb9b44dbccec0f1b07486,2021-05,Bedfordshire Police,Bedfordshire Police,-0.456784,51.917984,On or near FITZWARIN CLOSE,E01015771,Luton 003B,Suspect charged
18f970fcef1a70601170ebdc357198490c45817ba23215f2cbc65d921f1be81a,2021-05,Bedfordshire Police,Bedfordshire Police,-0.246203,52.080455,On or near HEATHER DRIVE,E01033810,Central Bedfordshire 006G,Investigation complete; no suspect identified
ccd19b872b6ae41397951c7af9ec2183156eae76909c103f0c03e5174089adef,2021-05,Bedfordshire Police,Bedfordshire Police,-0.481288,51.903673,On or near HEACHAM CLOSE,E01015758,Luton 009C,Investigation complete; no suspect identified
4c23489a7cf707f567ac4f07f724c73f579d6f8fe033861c067b2f155f6ad9ad,2021-05,Bedfordshire Police,Bedfordshire Police,-0.420525,52.028773,On or near HOWARDS MEWS,E01017421,Central Bedfordshire 008E,Unable to prosecute suspect
227b90ac76cd0f93ec895087e6779eb8d52086a4d1073eed03e00819ff3ea8c8,2021-05,Bedfordshire Police,Bedfordshire Police,-0.322456,52.145045,On or near THE AVENUE,E01017423,Central Bedfordshire 004C,Unable to prosecute suspect
72d0770f3266b0e58da0aba2102ea0d9fd59939e2399a14e6043702c150fc459,2021-05,Bedfordshire Police,Bedfordshire Police,-0.434350,51.908723,On or near Supermarket,E01015744,Luton 004A,Investigation complete; no suspect identified
e2eac27b77bb3b7b75170500b2e506d0b013af7a0383cfe37d06ea64eb71a5b0,2021-05,Bedfordshire Police,Bedfordshire Police,-0.455462,51.900145,On or near WICKSTEAD AVENUE,E01015750,Luton 011F,Investigation complete; no suspect identified
aa5afbfec58233f7daa5bd8ac6e74ce1c0a4ecb0968684ce8dd13735c1947f95,2021-05,Bedfordshire Police,Bedfordshire Police,-0.424940,51.873494,On or near CORNCASTLE ROAD,E01015735,Luton 020D,Unable to prosecute suspect
a90d4fc221884fa5d5162bf6b05880fbeb3904d7b22a15261ca010e8c3462daa,2021-05,Bedfordshire Police,Bedfordshire Police,-0.322456,52.145045,On or near THE AVENUE,E01017423,Central Bedfordshire 004C,Offender given a caution
01ae561efe9558b856999a21109d65f1831a94e7de7500bb7360a9934790d0e4,2021-05,Bedfordshire Police,Bedfordshire Police,-0.463323,52.121384,On or near BRACKLEY ROAD,E01017476,Bedford 015E,Unable to prosecute suspect
05b94defa2983045421d6af7b4b90bad09438892e7e754efeb5ea1608ec776f3,2021-05,Bedfordshire Police,Bedfordshire Police,-0.478583,52.135662,On or near Parking Area,E01017471,Bedford 012F,Unable to prosecute suspect
6ebb4db70c762ad23c79d9f12912d9ec4a97088328ce24fa1edb0f17eeb40c17,2021-05,Bedfordshire Police,Bedfordshire Police,-0.232993,52.016561,On or near ARLESEY ROAD,E01017446,Central Bedfordshire 014A,Unable to prosecute suspect
eb34d0a4ede19355046ed569d3aeadfe6f2e70ac6623403694f3f75a35c7eef1,2021-05,Bedfordshire Police,Bedfordshire Police,,,No location,,,Action to be taken by another organisation
08d6f7f7f5f5b1dc62487c0ac6e9a8ecfca23304c7975e80243142a0675f6d88,2021-05,Bedfordshire Police,Bedfordshire Police,-0.272858,52.092367,On or near HILL LANE,E01017422,Central Bedfordshire 004B,Unable to prosecute suspect
ad0d08996ce16870282df29677d28f2f5b6d368c208a9e652d3e2266b2a70541,2021-05,Bedfordshire Police,Bedfordshire Police,-0.480627,52.127578,On or near MARINA COURT,E01017512,Bedford 016D,Unable to prosecute suspect
4acc99ac7d19ef519421eb25c90efff7f5b6a3b42594ca4308f27a0735cd3b45,2021-05,Bedfordshire Police,Bedfordshire Police,-0.422755,51.879471,On or near Bus/Coach Station,E01033804,Luton 023B,Local resolution
9222bc56c6a3026c4418bf5da8a83792655886e5853a485ba3aa6d21ea38ddc2,2021-05,Bedfordshire Police,Bedfordshire Police,-0.419754,51.878882,On or near Nightclub,E01033803,Luton 023A,Unable to prosecute suspect
e8ed0aa842062d68fe0670f6d0d8f00ed99725810d59dd1208d4526c7af5ccd1,2021-05,Bedfordshire Police,Bedfordshire Police,-0.452376,51.923959,On or near UNDERWOOD CLOSE,E01015773,Luton 003D,Unable to prosecute suspect
2a83590dc146c514e7d94233359f38408eb10b9cd04b256f52488f585d16683d,2021-05,Bedfordshire Police,Bedfordshire Police,-0.446665,52.141315,On or near SALCOMBE CLOSE,E01017483,Bedford 009B,Unable to prosecute suspect
1312cf7cae790e84bad1d83a76a5d8e738e64c9f07f0e046c5444aa32da05eee,2021-05,Bedfordshire Police,Bedfordshire Police,-0.468559,52.031224,On or near THE MAGPIES,E01017419,Central Bedfordshire 008C,Unable to prosecute suspect
e6a099615625539778aea0f59f798ab805a6c2e43fc1d21aaa52fa522e6081cd,2021-05,Bedfordshire Police,Bedfordshire Police,-0.416084,51.880380,On or near Shopping Area,E01033805,Luton 023C,Investigation complete; no suspect identified
c4ce95ac79b0e68bcecb3b0fa3544bf141a1a5a58415364f0101f28622ab8c13,2021-05,Bedfordshire Police,Bedfordshire Police,-0.507103,51.888367,On or near BRAMLEY COURT,E01017584,Central Bedfordshire 027C,Investigation complete; no suspect identified
3562bc0f4373d7081704722229702fbdd3ddebe9228c0941a82d64868b079d1b,2021-05,Bedfordshire Police,Bedfordshire Police,-0.448038,52.120303,On or near LEISTON CLOSE,E01017521,Bedford 014D,Local resolution
09e6d985d3b6d030264f915b2fbd4272f61adccce162c9a8ba3ec65e871fa1f5,2021-05,Bedfordshire Police,Bedfordshire Police,-0.455462,51.900145,On or near WICKSTEAD AVENUE,E01015750,Luton 011F,Unable to prosecute suspect
42a7188b58b0bbcaf700731e2051229a57959733fd878bb71e8c0485f2e3a9ab,2021-05,Bedfordshire Police,Bedfordshire Police,-0.322456,52.145045,On or near THE AVENUE,E01017423,Central Bedfordshire 004C,Offender given a caution
75ed17bf74b33a2d90934625032a807ffa879d1c86db770032c8ce3b362ec739,2021-05,Bedfordshire Police,Bedfordshire Police,-0.340526,52.017378,On or near HILLTOP VIEW,E01017393,Central Bedfordshire 013C,Investigation complete; no suspect identified
105a74b039a909a710e251c5c9abc960537bede3eb71efdb7c99b066302af04f,2021-05,Bedfordshire Police,Bedfordshire Police,-0.523714,52.093347,On or near STEWART COURT,E01034425,Bedford 020E,Investigation complete; no suspect identified
52b2be92e2a4448beb6c8f6532a473435481795977a6ff9db2dc1895da032746,2021-05,Bedfordshire Police,Bedfordshire Police,-0.523714,52.093347,On or near STEWART COURT,E01034425,Bedford 020E,Investigation complete; no suspect identified
0823610d07dca683b0f3b567793eba1e3de8716e4cfa4a07661ac428968ecbc7,2021-05,Bedfordshire Police,Bedfordshire Police,-0.419412,51.877853,On or near WELLINGTON STREET,E01015795,Luton 021F,Unable to prosecute suspect
6a47e169be0312b3e0888320cedc3e7388d5ee75ef534e6216536fccb52e2856,2021-05,Bedfordshire Police,Bedfordshire Police,-0.473696,52.138440,On or near BECKETT STREET,E01017471,Bedford 012F,Unable to prosecute suspect
7f61fef3863b8579b475d92600d627781528cad53b22c416929683bc14b3f03d,2021-05,Bedfordshire Police,Bedfordshire Police,-0.454506,51.916983,On or near VADIS CLOSE,E01015771,Luton 003B,Action to be taken by another organisation
c2270fe65a54b9462171c3eb0db3eb3ecf0a1dade2384b1ecb5486f4deeb7ef8,2021-05,Bedfordshire Police,Bedfordshire Police,-0.419754,51.878882,On or near Nightclub,E01033803,Luton 023A,Unable to prosecute suspect
005e129dc39f2db038d5700dd96904270fbf88f5d757d0b620fe4b676af4b8f3,2021-05,Bedfordshire Police,Bedfordshire Police,-0.432930,51.882682,On or near GRANVILLE ROAD,E01015730,Luton 019D,Unable to prosecute suspect
2818cf94636513d91c891bfcc044fcc6dbe56dd2364c11d0319748cbac822c4e,2021-05,Bedfordshire Police,Bedfordshire Police,-0.526644,51.902667,On or near MILL ROAD,E01017579,Central Bedfordshire 026B,Unable to prosecute suspect
030b5d7daf266a8447b1709964875862dca7c0dda38c4e10ebfeefefe0450229,2021-05,Bedfordshire Police,Bedfordshire Police,-0.527344,52.095713,On or near GROVEBURY COURT,E01034425,Bedford 020E,Unable to prosecute suspect
ff800abda70080f35478fcf3bde5535847587e95254e66046a7fe3472dbce08d,2021-05,Bedfordshire Police,Bedfordshire Police,-0.600440,52.074655,On or near MILL ROAD,E01033815,Central Bedfordshire 007I,Unable to prosecute suspect
ef398c4867d4e9ce9bae105d45c3697578827122cb965af9b8ddaa473dd057af,2021-05,Bedfordshire Police,Bedfordshire Police,-0.470759,52.141837,On or near QUEEN STREET,E01017502,Bedford 010F,Investigation complete; no suspect identified
b4a0ef857ff2ac66a987fd6ad061c83dd737b2b623e57ba7a38d2458170bd963,2021-05,Bedfordshire Police,Bedfordshire Police,-0.415846,51.883433,On or near Nightclub,E01033802,Luton 022D,Suspect charged
cf5bc1b2482a09f8127520b00e18d11349a084b732a85ba9c907250b2a57fecd,2021-05,Bedfordshire Police,Bedfordshire Police,-0.415846,51.883433,On or near Nightclub,E01033802,Luton 022D,Suspect charged
1a983294d8e21b0594aeed2c08e23ebaa0fe283a90aa10febeb75fa0ddd4d22e,2021-05,Bedfordshire Police,Bedfordshire Police,,,No location,,,Investigation complete; no suspect identified
b6ff7e5481b88fd652069118013dfcc8623aa75ca190277dc697b7bc121e4fad,2021-05,Bedfordshire Police,Bedfordshire Police,-0.506702,52.070349,On or near MAGPIE AVENUE,E01017552,Bedford 020B,Investigation complete; no suspect identified
40471f585b42788c04347db122ed45bec36db7fa9e1e4d5a86ff3ecd5f7978c3,2021-05,Bedfordshire Police,Bedfordshire Police,-0.264250,52.085874,On or near BONDS LANE,E01017385,Central Bedfordshire 005C,Investigation complete; no suspect identified
4a7a6dba12470a0854f7881fae185133a3eb039d6317dcffb5d3ed66b24bf18e,2021-05,Bedfordshire Police,Bedfordshire Police,-0.244026,52.073823,On or near Shopping Area,E01017381,Central Bedfordshire 006A,Investigation complete; no suspect identified
c038e1d3c12f76a43cd74b1bd00f101479ec49cbbaef37a909adee2108bb8cfd,2021-05,Bedfordshire Police,Bedfordshire Police,-0.501756,51.947760,On or near Parking Area,E01017620,Central Bedfordshire 019C,Investigation complete; no suspect identified
d93019d2226c908fd6b87dfec2cd8659629f89fae5a576220200a2a21f2ebd67,2021-05,Bedfordshire Police,Bedfordshire Police,-0.409241,51.873364,On or near KINGSLAND ROAD,E01015789,Luton 023D,Investigation complete; no suspect identified
db655551b86ebcd368fda42fb9a3012dc5ab873c81dd29047b806b15dccef66b,2021-05,Bedfordshire Police,Bedfordshire Police,-0.470475,52.145448,On or near SALISBURY STREET,E01017497,Bedford 010A,Investigation complete; no suspect identified
fb1d6c19d2d2e341dbacacc5ea5b583ba36dfe66e0abb5fb456c8aec52495d6a,2021-05,Bedfordshire Police,Bedfordshire Police,-0.388372,51.891108,On or near WILLITON ROAD,E01015779,Luton 016D,Investigation complete; no suspect identified
565ceb2954e5b6719f0b25a61ced4708ae6900564fbe5d1f2703320d71da5721,2021-05,Bedfordshire Police,Bedfordshire Police,-0.484201,52.111350,On or near Sports/Recreation Area,E01017517,Bedford 018E,Investigation complete; no suspect identified
1871d53fb68533510c327c2279f25f77078d18faacaf69eb6f167fab7d73d62c,2021-05,Bedfordshire Police,Bedfordshire Police,-0.471690,52.136850,On or near SAFFRON CLOSE,E01017466,Bedford 012A,Investigation complete; no suspect identified
